x_svdd_0,x_db_0,x_iso_0,x_pca_0,x_pca_1,x_pca_2,x_pca_3,x_pca_4,x_svd_0,x_svd_1,x_svd_2,x_svd_3,x_svd_4,x_lof_0,x_tsne_0,x_tsne_1,x_tsne_2
-1,-1,1,-0.5312712678327292,-0.11159398102962903,0.29283857430149185,0.31568955324178516,0.3694474208514689,-0.5312711330224684,-0.11159641641782193,0.2927890942048644,0.316140789378928,0.3690465957886185,1,-24.12797,21.274857,-21.303953
1,-1,1,-0.5443942991553288,-0.37695741020117557,0.07944686312836305,-0.023068712662483122,0.10619407929636705,-0.5443932944954941,-0.37696282211914695,0.0792878755803448,-0.02246794639160215,0.10171407611926093,1,-23.92438,20.715496,-21.471945
-1,-1,1,-0.5478989101350205,-0.004277884457457644,0.40646296454494546,0.647978785233986,0.7336478376062595,-0.5478979922156904,-0.004256344713160803,0.406624924177136,0.6494960807600355,0.7260781686591998,1,-24.081072,21.309618,-22.043097
-1,-1,1,-0.5182089778073125,0.5749068391390322,0.5714074629657265,0.8304172315479493,0.148783728374339,-0.5182077400560406,0.5749567377678653,0.5717981549196292,0.8329940142469573,0.13638435653311404,1,-12.877109,-5.0422025,24.332146
-1,-1,1,-0.18248110581253377,-0.15074949983388997,-0.5195187445907544,-0.07661267127267628,-1.1602606274093725,-0.1824804772206168,-0.1507458262306547,-0.5195444558512159,-0.07579085774952289,-1.1603470380074516,1,-12.381116,-6.4429026,25.702282
-1,-1,1,-0.2807015769358318,-0.1778145112092493,-0.21670764406000742,0.13113249030846272,-0.49379649957450533,-0.2807008154028972,-0.17780884023283458,-0.2167915087159064,0.1320456991135217,-0.49471888709961565,1,-24.349182,21.531143,-23.045862
-1,-1,1,-0.5729562245397006,0.26700355030352574,0.2123845354220068,0.1428702140736542,0.02225680643663079,-0.5729554276046035,0.26703079059822504,0.2125591663702697,0.14459629685319594,0.017695675145609283,1,-24.497597,20.946703,-24.343655
-1,-1,1,0.4696766918160632,0.7356883804050147,-0.3019161074232585,0.7921159037181911,-0.9390063619057001,0.4696777753523371,0.7357395178456945,-0.3016589997181765,0.7944109043691017,-0.9529135887628566,1,-9.903006,11.712477,-3.5696607
1,-1,1,0.41100218407984984,-0.15135136573560662,-0.2274222272832896,0.8253513461323287,-1.2082544569997933,0.41100290291248237,-0.1513152310595319,-0.22715324797179512,0.827118264580976,-1.2180229206256659,1,-9.057515,11.977621,-4.164491
-1,-1,1,-0.019247659270934754,-0.9037887617304349,-0.24461877174635968,0.9819142420961792,-2.7266189559971896,-0.019247643903630117,-0.9037884520648191,-0.24462133117818083,0.982202054725094,-2.7214060536253384,1,-2.1028101,-13.648591,-19.797089
1,-1,1,-0.30953021056415253,-1.2903067581332546,-0.4441599134612891,0.4786377529142724,-2.1418423757645844,-0.30952961871797297,-1.2903081149893816,-0.44422498609901584,0.4791683457138213,-2.1381830347718003,1,2.5651007,6.916386,-26.33941
-1,-1,1,-0.3654101621358281,4.1017778706256225,-1.2286162204526727,-1.263425498436372,-3.5852293023568294,-0.36541153131311804,4.101839984462022,-1.228702980297894,-1.2597601627425798,-3.5999606571160223,1,-30.11312,19.189468,-23.63746
-1,-1,1,-0.4808196112118923,0.220972858903653,-0.2365160316277994,0.20042856960373356,-0.7636725081716706,-0.48081892927846404,0.22101905780727943,-0.23606665298960006,0.2027641637313466,-0.7744200569478913,-1,-27.470678,19.591251,-16.202906
1,-1,1,-0.36599065746101656,0.18495296769954328,-0.3616060525817323,-0.12386638587973199,-0.3682430158036787,-0.3659894771185558,0.1850077260360607,-0.3612860662186264,-0.12100780093259303,-0.3807060307182864,1,-26.994951,26.31041,-16.785278
-1,-1,1,-0.6851740595634473,2.1747721828060267,-0.5084117279947592,-1.9072607862483313,-1.484882144346249,-0.6851742793211214,2.174797285269669,-0.5086381720451753,-1.905091922953617,-1.4987373032885158,1,-30.037777,17.483301,-24.696629
-1,-1,1,-0.5553885602067958,-0.4815269766297639,-0.5178604486481766,-0.6563811861730168,-2.9451389748890273,-0.5553864803849401,-0.4815033017591335,-0.5178908953341063,-0.6544146792480936,-2.955034412778945,-1,-27.436127,19.22419,-16.389593
-1,-1,1,-0.3976548883418055,-0.8127517618745129,-0.04044010283214037,1.0294820402356513,-2.2683963074563005,-0.39765404246501,-0.8127128203865072,-0.04028216423636274,1.0319204220905343,-2.271227062036902,1,-26.906794,26.133303,-16.902966
-1,-1,1,-0.47849809606419536,-0.11296187744181266,0.34963299532740366,1.2678524572495864,-0.3595750560806676,-0.4784955610114552,-0.11290515100025536,0.349866551861006,1.2709715534274952,-0.37504124097494296,1,-23.933496,22.405197,-14.091399
-1,-1,1,-0.6993284322735863,-0.015609094037732711,0.3138901263980734,0.37311417584301304,-0.835020163789982,-0.6993275041011706,-0.015602022043763108,0.313984487950121,0.374143903589493,-0.8403255214552862,1,-24.458855,18.937185,-22.547356
-1,-1,1,-0.5312043113475293,-0.35442852742713876,-0.018353962803173963,0.35043774593975113,-1.3082721299558682,-0.5312040891941211,-0.35439850771324233,-0.018274428667081684,0.35216503875971755,-1.3082915949745428,1,-22.79937,22.518578,-21.270105
-1,-1,1,-0.39450564429056506,0.9365479561439832,0.5811821002948129,2.3535038862348183,1.0340835354259543,-0.39450423121869865,0.9365627323728262,0.5812067022088706,2.3551182741082624,1.0281103973424264,1,-25.78627,20.425575,-21.533743
-1,-1,1,-0.3229946586672814,2.5462089838889677,0.9370528750679229,3.500375428398925,2.2592992720064307,-0.3229910095886368,2.5462599941327646,0.93748722787303,3.504090066837145,2.233572104315589,-1,-10.748499,-19.096556,-18.624695
-1,-1,1,-0.32268602028085713,1.7874386814524466,0.4263949549913894,1.7444078542483366,-0.09857817486818658,-0.32268443776573963,1.7874963167992957,0.42683441408181066,1.7474817493691464,-0.11128403451047277,1,-14.337724,-15.812521,-24.372326
-1,-1,1,-0.3672287882873561,-0.01649732508699172,0.12078088020291824,0.7393427472112867,-0.7490302162440244,-0.36722839518380085,-0.016508208701764865,0.12056545489828395,0.7395595882366175,-0.7473759904559643,1,-23.470425,19.844433,-22.048409
-1,-1,1,-0.5142068230156469,0.0326497062501477,0.20830162374708286,1.1927097283856423,-0.23215446720736196,-0.5142037166037539,0.03267712356668421,0.20831152626161112,1.1947881000724219,-0.2517045761305874,1,5.456181,-32.429382,-12.515204
-1,-1,1,-0.7224990513729141,0.1447172241973319,0.5522944094220222,1.3827508936043058,-0.09695807748132529,-0.722495049476322,0.14475231414813,0.5523343959759439,1.3852828434694642,-0.12240959774093448,1,4.121273,-33.000267,-12.374908
-1,-1,1,-0.5336766614499675,-0.4012844173594222,-0.6947676201075522,-1.7051361053504752,-0.9981752211281841,-0.5336736688485758,-0.40125166524950906,-0.6946565203947852,-1.7031002138959153,-1.0172917366672773,-1,3.2397423,-33.30256,-11.80649
-1,-1,1,-0.46410595403630445,-0.44038018858953254,-0.24591691056396647,-0.5341253538779107,1.4823170237319359,-0.4641041185167647,-0.44036760705109157,-0.24590835168604702,-0.5330532243267934,1.47095622565606,-1,3.2845244,-32.01125,-9.612605
-1,-1,1,-0.22829477136678186,0.3834975174202904,-0.3970799289090406,-0.6732624927687505,4.328982344312173,-0.22829321433394775,0.38351095906638466,-0.3968881410145985,-0.6720325200626855,4.307400997466484,-1,3.786688,-32.006306,-9.521516
-1,-1,1,-0.3193444695710588,1.191790322530647,-0.24718802427442926,-1.1089618105701584,4.300048920778822,-0.3193410848397507,1.191816974450439,-0.246983286821387,-1.107125871258947,4.268839087523252,-1,4.304904,-31.804003,-10.118364
-1,-1,1,-0.15388632870155594,0.4188363123940882,-0.8465331598111959,-0.9182581225929208,-0.8331974524425586,-0.15388133043534388,0.41890684475356355,-0.8461870591887644,-0.9141895209891053,-0.8677654849607215,1,4.0979137,-32.770187,-12.068579
-1,-1,1,-0.45364717835753043,0.05753448121013571,-0.4110259774240904,0.005584582765865513,-3.393530222336493,-0.45364369910097385,0.05757948342547496,-0.41094914732086146,0.008391003411499742,-3.4071821217306515,-1,3.114526,-32.98543,-11.649775
-1,-1,1,-0.41866870252988436,0.4223497128008352,0.09350928173476034,1.2797532782278664,-1.716209485491188,-0.41866585109142684,0.4224064974426268,0.09380417529674627,1.282924022014373,-1.7305115533938742,-1,2.33615,-32.32356,-10.209825
-1,-1,1,-0.3912439238152965,0.0918968427207206,0.12005269480715355,1.4230327164764087,-1.0812958763735365,-0.39124210743370624,0.09191456611676974,0.12016339517098665,1.4244142827939832,-1.0877209660789704,1,2.8645337,-30.97231,-10.657567
-1,-1,1,-0.46298130998943193,0.33574042014834915,0.765742748001992,1.1752176725021446,0.9641303279454196,-0.46297979789650334,0.3357444724771515,0.7657518570097883,1.1760493923794757,0.9558945638237163,-1,3.0527837,-30.927132,-10.571551
-1,-1,1,-0.687921227020863,-0.1649134849556008,0.626214389036849,1.1243250088113483,-0.9349176996858952,-0.6879195086341969,-0.16490951828519043,0.626037478643981,1.1252602914046634,-0.9386649410178127,1,1.897528,-30.428082,-10.415595
-1,-1,1,-0.14175176083168534,0.04816704517255947,1.227337843852443,1.358917824396702,-0.3090680839885113,-0.1417497396793937,0.04819938055479688,1.2274373809962364,1.3609530607126068,-0.3201398513144602,-1,1.6385168,-31.784828,-9.007099
1,-1,1,-0.22800263653856095,-0.15952593819451524,0.897978132062747,1.2518837266733276,-1.533822659662411,-0.22800105835108173,-0.15949336372144512,0.8981309279561563,1.2538773893875752,-1.5418827086160216,1,1.3682944,-31.407158,-9.130554
1,-1,1,-0.36372575539847846,0.018697437175033232,0.6307422864962402,1.495865367969985,-1.0806216368018358,-0.3637241498340435,0.018723964621951847,0.6308129534562956,1.4978399869498378,-1.086311666185696,1,1.3114393,-31.042923,-9.388386
1,-1,1,-0.1312189403168803,-0.3354403503603778,-0.19607967786066316,1.6142192005134492,-1.590521633266948,-0.13121688932980619,-0.3354220348485783,-0.19611619696724633,1.6160254884966718,-1.5962040186271498,1,1.31683,-30.68845,-9.740773
1,-1,1,-0.2508390019778497,-0.3359634984110429,-0.22407903789914735,1.3553574364782632,-1.6453240034587269,-0.2508387331610847,-0.3359493325651681,-0.2240789036937637,1.356394504301874,-1.6408919933585384,1,1.6893411,-30.41877,-10.268964
-1,-1,1,-0.0069287999664356965,0.17538296879580026,-0.6356826652290516,1.3653946990312282,-3.3540241833953597,-0.006926340054963023,0.17545204203679785,-0.6354513748300512,1.368939807168323,-3.36646054046325,1,-14.52467,31.676908,8.493432
1,-1,1,-0.040672788040182754,0.1715964575612181,-0.8322399731165053,1.3459770629473558,-4.860887838192594,-0.04067128850075698,0.17165357850163598,-0.8319629092192697,1.348920335822865,-4.863016430722238,1,-14.099484,32.045864,8.253755
1,-1,1,0.03492531858064954,-0.6792589657074005,-1.369628720233907,1.4077697834698466,-4.358816272683569,0.03492674488936991,-0.6792192147989455,-1.3695334405513002,1.4100211488128866,-4.357179173213111,1,-13.98161,32.14467,8.188348
-1,-1,1,-0.37064970206523995,-1.0418886417452224,-0.509117786719472,1.5849833272476923,-3.669801566822969,-0.37064896535624503,-1.0418569208962816,-0.5090710751710306,1.5866194604864243,-3.665225718053291,1,-13.6669,32.409504,8.014302
-1,-1,1,-2.0009734918400754,0.4838892440089868,2.5416399954681856,2.256466157688216,-3.8923101152616026,-2.0009709962242535,0.48394027432628306,2.541664082897301,2.2593136820906308,-3.8993088846522572,-1,-12.1764,33.637833,7.2388067
-1,-1,1,0.9441904251128509,0.9487277336950245,-8.287806944634868,-1.7090096729240196,-11.560042838697997,0.9442032896251429,0.9489577584244056,-8.285111265900591,-1.6960104757683951,-11.634866741530159,-1,-10.081207,-11.067342,-30.624353
-1,-1,1,1.020007324193119,-2.473241557733828,-8.462565254486183,-0.26703643816853806,-5.252984349553855,1.0200145967651952,-2.4731967339942202,-8.461665289109135,-0.2629869472307278,-5.270298698179401,-1,-8.47178,-11.7715225,-28.5127
-1,-1,1,0.6637252334700322,-5.4952262943686865,-7.2452115416295,-1.9701356975920519,-3.2774499520282485,0.6637272766323208,-5.495226698358568,-7.244739679825141,-1.9681815037556327,-3.2713024585654584,-1,-12.40444,-12.94956,-25.980703
-1,-1,1,-0.8289298346939955,-2.638774105585928,-2.682241077237079,0.7338725210067416,0.23457972370292854,-0.8289276146526855,-2.6387470468661136,-2.68186129097709,0.7360567147818067,0.230975418285723,-1,-13.008729,-13.155586,-25.291546
-1,-1,1,1.9242578773585808,-1.146048147825964,-2.335301641847858,1.0594599193890262,-10.555372598410724,1.9242582861345894,-1.145964393899669,-2.3337450168671743,1.061792804677353,-10.57751721513723,-1,10.310725,28.683216,-18.704819
-1,-1,1,0.9082448062547328,-0.43986593474671226,-2.117059793738014,1.0220650469986727,-8.10447168973256,0.9082444878996065,-0.4398195113316199,-2.116021809449654,1.0227262917567055,-8.11258064619746,-1,10.3403845,31.27932,-0.9783326
-1,-1,1,-0.16447657270153507,-1.048707130971545,-1.8971362419053652,0.8503299041802076,-4.0266160246116,-0.16447422903466036,-1.0486672214617212,-1.8965791086230115,0.8525035101881079,-4.039129194340793,-1,10.327692,32.991806,-0.85367846
-1,-1,1,-1.3606264227312195,-0.8869591210212867,-1.3903640835099358,-0.20601170174662808,-0.38843519990588127,-1.360624512981981,-0.8869569951469773,-1.390200552935155,-0.20500427971782378,-0.39054047953432564,-1,-14.981102,-11.024628,-28.796463
1,-1,1,-0.9665397195584386,-1.4655208864226172,-1.4739798866130076,0.35509180407651125,-0.3134605780095815,-0.9665369389670306,-1.4654978321515597,-1.4736932475884932,0.35699212433513206,-0.3262647625065097,-1,-15.178777,-11.481299,-28.537567
-1,-1,1,-0.8544265577554055,-1.8436288842518012,-1.8797851663455942,0.0060656859064009555,-0.7871772819684112,-0.8544237583934924,-1.8436136451812928,-1.8796948059219176,0.007751110710032719,-0.7961699305904223,-1,-15.328869,-11.788651,-28.38288
-1,-1,1,-0.64328080732112,-2.2072752351777427,-1.9555758842842488,0.5520500183995433,-1.9615222869297215,-0.6432767940800364,-2.2072518574279365,-1.9553582548354889,0.5542450316554184,-1.9794206640049479,-1,-15.579614,-12.26577,-28.167015
-1,-1,1,-0.4649908794626344,2.810140072958156,-3.332554213940307,-1.144966936125953,-4.523444943189825,-0.4649895817786554,2.810254879766613,-3.3317248707696474,-1.1384718685389674,-4.55750986773206,1,-30.495747,19.01022,-23.239714
-1,-1,1,-0.4840308952738928,3.697426681511783,-2.9228386461147635,-0.8154110051769877,-3.733136268047901,-0.48402921660282217,3.697555155194232,-2.9218596372573593,-0.8089026665821163,-3.7628636788285204,1,-30.673584,20.667849,-21.132648
-1,-1,1,-0.37056129554943706,2.731345373755796,-3.3478059991589433,-2.4536134316454827,-1.9072829168247127,-0.3705596036365685,2.7314644944791953,-3.3464684498844672,-2.447950580168546,-1.9380147116560638,-1,-29.039167,23.359299,-20.58107
-1,-1,1,-0.6733763108196641,0.2991674190703022,-1.9218239148841292,-0.9075050604169853,-0.07067120941012434,-0.673373609576175,0.29923491115880213,-1.9209141002213133,-0.9038127956245109,-0.09325209620360622,1,-23.058252,25.087969,-17.664099
-1,-1,1,-0.5442344791954453,1.0021276105648398,0.43664779768880685,5.987150618814129,-1.7554502670003604,-0.5442324577009684,1.0021859850586716,0.43737165522818655,5.990559938313671,-1.7697127542684559,-1,-22.023066,25.679502,-17.52149
-1,-1,1,-0.600959730995589,-1.176545790876932,-1.0296067893239509,3.2767404389784285,-3.782703697352393,-0.6009563836084305,-1.1764761271612945,-1.028646939473337,3.280875887987217,-3.8070368047815926,-1,-21.594307,25.860153,-17.467781
-1,-1,1,-0.7559561204742243,-1.9675413580776395,-1.5013280406025487,1.683332778659053,-2.6102928273707473,-0.7559536162840531,-1.9675272929762644,-1.5008628363600536,1.6848568788860252,-2.6214097379077033,1,-20.910347,25.962727,-17.408792
1,-1,1,-0.8142044997406827,-1.2854863179195373,-1.379891191695929,0.26901001234664024,-0.8941746702629224,-0.8142029276556454,-1.285449929511531,-1.3792812574106177,0.2711973746986748,-0.906381244836527,1,-20.158314,25.79939,-17.374493
1,-1,1,-0.7443084772844207,-0.18901579182973838,-1.1640635743175323,0.20389268958670198,-0.8094940472954403,-0.7443068210841853,-0.18896921756673213,-1.163587563163573,0.2065121222904122,-0.8226586074396884,1,-19.524702,25.563265,-17.350342
1,-1,1,-0.6333081167639131,-0.45220799552769103,-1.2013441633704585,-0.2879322880805872,-0.9254883988925148,-0.6333065657482356,-0.45216334366484756,-1.2008988301482908,-0.2855107923994532,-0.9390523065019372,1,-19.295195,25.405174,-17.345583
1,-1,1,-0.45883109802263483,-0.28705181052898454,-1.7111873280555943,-0.20450970700524332,-0.9848567406851586,-0.4588304150002984,-0.2870331979803344,-1.710961809388248,-0.20337325055423336,-0.9856006416675909,1,-18.814638,23.996483,-16.58992
-1,-1,1,-0.4332123447914591,-1.0748022967595507,-1.7950624438158753,-0.7500101604811098,-1.1141826136804747,-0.433212293815775,-1.074795525351102,-1.794911706264967,-0.7495296837336267,-1.112114153599139,1,-18.500113,24.528109,-17.50949
1,-1,1,-0.536080325913041,-0.7474809312981483,-1.501483105850433,-0.6255956013721597,-0.9942010770933624,-0.5360791814717796,-0.7474537040814566,-1.501329386581566,-0.6239840931949318,-0.9968735868970893,1,-18.624165,24.00083,-16.814133
-1,-1,1,-0.5656128659345,-0.9456653254496141,-1.4203651593501108,-0.7091168100503549,-0.9072027117064349,-0.5656114683381731,-0.9456296194780035,-1.420103972062936,-0.7071522548241945,-0.9146331752614283,1,-18.370802,24.468273,-17.548866
1,-1,1,-0.5593003743643902,-0.7298561938733614,-1.190547916452606,-0.4991474158034355,0.07432351693176543,-0.5592992482992426,-0.7298392450820431,-1.1902775804856,-0.4978567508078056,0.06429620204990445,1,-17.691147,24.495907,-18.59865
1,-1,1,-0.6218638867329965,-0.9106614012221668,-1.3640536972389972,-1.1423035849478513,-0.21134449280273088,-0.6218626686053969,-0.9106561292189433,-1.3639967557181543,-1.141415080493725,-0.21873965129988343,1,-17.740051,24.470171,-18.575264
1,-1,1,-0.7646084744571111,-0.3549894992909808,-0.7819341254366595,-0.19681441092295648,-0.19310072647967774,-0.7646077234717028,-0.3549599439661792,-0.781581899453062,-0.19514831376350814,-0.19777124951690683,1,-17.184504,24.104015,-16.820734
1,-1,1,-0.8378967534587597,-0.2610114300799317,-0.4178245477735262,-0.0841627935258053,-0.6662290130809676,-0.8378959645479439,-0.26097358587666386,-0.41747764911259744,-0.08226055778222868,-0.6712724409221242,1,-17.22775,23.982784,-16.75907
1,-1,1,-0.8801487273788029,-0.46307229867830585,-0.43866732205604875,-0.2778788237050639,-0.9463502353787311,-0.8801469038044629,-0.46305164366572205,-0.43860032043525704,-0.2763341064594114,-0.9544809795508143,1,-17.423801,22.605595,-16.81849
-1,-1,1,-0.8731347281728689,-1.259790692907909,-3.4829628427460073,0.8337248007277207,-3.1493174177677665,-0.8731326737737904,-1.2597991133353936,-3.483391497223413,0.8345605043074482,-3.1446661112018757,-1,8.7066765,13.62766,-13.241687
-1,-1,1,-1.4424311440317705,-1.3683857012498142,-2.4645956097745594,0.7434643417598671,-2.179421690496223,-1.4424298155861952,-1.3684145116128597,-2.4651097671467226,0.7433316518914229,-2.1678549505516225,-1,9.379881,12.506951,-11.006039
-1,-1,1,-1.626183757829954,0.7664077454247997,-0.8299262951129431,1.585005554329605,-0.5895073806131644,-1.6261809794342823,0.7664817677732925,-0.8295025189340859,1.5888879451578093,-0.6020913166764137,-1,-15.08685,16.55944,-8.1653595
1,-1,1,-1.7236016285280253,-0.07192142786756088,-0.24714524399680032,0.1768693849553695,-0.6617084363082484,-1.723599998103938,-0.07190084659730485,-0.24697207714079467,0.17860200142206292,-0.6669280474915442,1,-11.792028,8.407424,-24.7343
-1,-1,1,-1.2231617269189479,-0.8275369046987264,-0.7683388841080501,0.12596297384797384,-0.5598735273455071,-1.223161334053192,-0.8275571040611892,-0.7685202275941629,0.1256883362775692,-0.5567683191240296,1,-17.75077,18.00728,-14.636226
-1,-1,1,-1.125222793279945,-0.48997286865649725,-0.5603223333708751,0.42911595572115113,-0.36061657805103375,-1.1252221299984357,-0.4899749515139081,-0.5604439837294631,0.4296414760507061,-0.3595894286251414,1,-15.7931,16.545317,-15.432207
-1,-1,1,-1.0614871324949056,-0.29513904862677354,-0.5045737984028755,0.9000983310433496,-0.1878329227712166,-1.061485128448607,-0.2950972833909552,-0.5042885414259648,0.9026355113836895,-0.20056414571753142,1,-16.688116,20.856455,-15.910044
1,-1,1,-0.9166197963787339,-0.5673398210904149,-0.8353526305547346,0.4845931115732988,-0.46666064142686764,-0.9166181014764465,-0.5673257972657517,-0.8353362421063564,0.486066915164631,-0.47311457907909976,1,-10.245181,10.444546,-23.701246
-1,-1,1,-0.9351437690356991,-1.1724431772934008,-0.695012737342649,0.776319543577538,-0.4309358892334076,-0.9351434521320577,-1.1724576266614206,-0.6951410980657741,0.7762911709873712,-0.42725524312188196,1,-10.1602955,10.519244,-23.87861
1,-1,1,-0.5800055276213725,-0.001780290238146822,-0.7322420584278999,1.3159811061036113,-0.012032078162033409,-0.5800042275898127,-0.0017299260316580144,-0.7318428613659546,1.3186049813656346,-0.02228911155460659,1,-15.247004,16.77132,-8.505842
-1,-1,1,-0.8123373444960643,-0.20147107283017923,-0.695214771430472,0.6888355777391567,-0.3137768765176672,-0.8123350019244788,-0.20143397260348145,-0.6950723916377141,0.6911503395370742,-0.32768050017093203,1,-16.74529,20.95639,-15.91582
-1,-1,1,-0.9241152151244997,-0.18386263371260966,-0.3736775789671884,0.44906714533980074,-0.16943203831602888,-0.9241144170823047,-0.1838456443880269,-0.37355259249457284,0.450274166903891,-0.17368772694066253,1,-17.294285,17.641663,-14.648938
-1,-1,1,-0.8384655729174587,-0.37300751591915826,-0.30777428287647457,0.7233144501012891,-0.10576400442134698,-0.8384649754959671,-0.3729857806503114,-0.30759571836550065,0.7246150045159546,-0.11025433095937531,1,-16.444773,16.962431,-14.643598
-1,-1,1,-0.4629392364053876,-0.43283166591438105,-1.0078294232989349,0.5308526163049051,-0.38683712796320735,-0.4629381897084225,-0.43282292574888215,-1.0078258373406777,0.5317908258585,-0.39116143439697965,1,-11.457771,9.858901,-24.53115
-1,-1,1,-0.47430243155334123,-0.43452329276340623,-1.1276762838105414,0.3887093595354534,-0.5390579592195817,-0.4743008214604297,-0.4345259064941471,-1.1279306444854054,0.38938149349177553,-0.5430177125750419,1,-20.169538,10.737238,-24.579977
1,-1,1,-0.7232477483836592,-0.36300203207976695,-0.9274364492502909,0.39012561897966563,-0.9820909422709354,-0.7232464565901658,-0.36297761706529164,-0.9273768337180119,0.3917106365299004,-0.985746106751857,1,-10.36347,18.361238,-17.270308
1,-1,1,-0.709717726251305,-0.7990197254031093,-0.8838830461499251,0.44392857515684153,-0.7530980309321523,-0.7097168750740153,-0.7989793995409816,-0.8836146183216719,0.44579916962769783,-0.7611430150237027,1,-8.37919,15.869837,-14.9506445
1,-1,1,-0.6487931243878848,-1.1590712753143406,-0.9304029821227879,0.3165210033985499,-0.6163741331687348,-0.6487929814839309,-1.1590484497896134,-0.9302259116544939,0.31766243963549734,-0.6191835992575517,1,-8.140059,12.9672365,-13.3264675
1,-1,1,-0.6878919014717222,-0.2647899993010256,-0.6969960522154494,0.8267390112410674,-0.42224674306425214,-0.6878920539160241,-0.26476209303626713,-0.6967932024989707,0.8277142145595532,-0.42193973156024767,1,-13.936731,13.090094,-10.099026
-1,-1,1,-0.7657167935595264,-0.7902772655466358,-0.9583438013141188,0.08462636435082219,-0.8847547936643089,-0.7657163214188909,-0.7902607421130888,-0.9582638476257139,0.08570121058747726,-0.8872130028856484,1,-12.514185,8.154282,-25.68833
-1,-1,1,-0.44327885148924057,-1.4442818683507201,-1.6555003384779894,-0.18133118030109802,-0.683189329313002,-0.4432785248609328,-1.4443099151236403,-1.6558276676591261,-0.18195056341921295,-0.6796731439077035,1,-19.956299,8.36354,-28.551592
1,-1,1,-0.43350454986458736,-1.346995422808126,-1.6633069086772343,0.11432613552292796,0.023325605506997565,-0.43350433887592915,-1.3470080430429525,-1.663542914459364,0.11429464592419777,0.026610715002810512,1,-18.72548,11.748943,-26.450527
-1,-1,1,-0.1657192414864254,-1.2393444037015848,-1.8963440782194076,0.34292149256102333,-0.07491135905950518,-0.1657186822342103,-1.2393201289257754,-1.8961862302319896,0.3442589501302122,-0.07873168459160486,1,-11.539534,14.275273,-22.01106
1,-1,1,-0.21290970816836413,-0.7829165112088484,-1.5291600647498362,0.7431539164893952,0.1070236260165432,-0.21290941506393202,-0.7828754464392849,-1.52880069674098,0.7449589014397969,0.10174572500922623,1,-8.982408,13.931128,-11.6373825
1,-1,1,-0.5194000864277714,-0.8294471069805153,-0.9979682608335654,0.3744008944964685,0.9631167791795304,-0.5194002784789917,-0.8294401171782507,-0.9977488084907987,0.3748843506242002,0.9560634997142841,1,-12.716371,-22.309782,15.742908
1,-1,1,-0.8690565579416595,-0.9375057298405441,-0.5284290878596616,0.05959036707419069,0.46346853965757984,-0.8690570869646226,-0.9375113436635529,-0.5284362649966953,0.059437361297979226,0.4616361636436385,1,-12.741368,-22.220943,15.742339
-1,-1,1,-0.7274100156727646,-0.7294669385078005,-0.8133781801882581,0.2864855792492508,-0.09855766268033025,-0.7274092266537906,-0.7294409463459403,-0.8133329676236973,0.2879353872839668,-0.10519541698279661,1,-20.780846,16.256042,-15.133211
-1,-1,1,-0.6184077037139039,-0.4548391032629143,-1.0187823008299313,0.25768696210820563,-0.5857615483958751,-0.6184072522513525,-0.45480555680160095,-1.0186489537492704,0.25930520300332,-0.5873967277549897,1,-18.030167,8.416256,-16.772442
-1,-1,1,0.1349104885631517,-0.4949487334585144,-1.0090265822637627,0.688644971114813,-2.3265460685852064,0.13491060931867555,-0.4949214392586619,-1.0088580980967934,0.689599975284328,-2.3339484785049653,1,8.496474,22.441912,-13.340799
-1,-1,1,-0.7682113725470426,-0.13074318373993704,-0.03224293160259323,0.9972318027313154,-0.49842361453236866,-0.7682099465055356,-0.1307195930258076,-0.031989965802380935,0.9986425368813697,-0.5080126208173301,-1,-15.778079,22.380728,-24.11459
1,-1,1,-0.7137865877584297,-0.10752734882385971,-0.5273674727636133,1.0861444091937689,0.679458358969625,-0.7137856139229717,-0.10752344626057297,-0.5272723480762893,1.08698761886513,0.6723936465712826,1,-16.326513,-0.45052913,-13.1232195
-1,-1,1,0.014748359384380318,-0.7703772391132743,-2.3675504807620156,1.202433943654188,0.48766134769329017,0.014748964279516316,-0.7703828503184248,-2.3676824176494704,1.202885986159759,0.49145954942456516,1,-20.844608,10.066851,-26.626005
-1,-1,1,0.7490650590827409,0.06285318546368668,-3.3760920409824777,2.3496347680074643,1.45624670792203,0.7490645795932218,0.06288150781174948,-3.3758660417263378,2.350860887553558,1.4620182128291113,1,-3.3081176,12.163934,-18.082045
-1,-1,1,0.9453943130489985,-0.07190757854188838,-3.942478746140816,1.9751363967630733,1.416186092861112,0.9453943858323451,-0.07187393660896466,-3.942209738685887,1.9766933489098355,1.4155454560851481,1,-3.4700913,11.981662,-18.419262
1,-1,1,0.5869571748123487,0.04834234440971876,-3.421314505471651,1.5664619300789597,1.085658900914394,0.586956820652199,0.0483611411853174,-3.42104693558448,1.56728098657095,1.0856789472820836,1,-3.9508142,11.26818,-19.844505
-1,-1,1,0.19751821514489643,-0.5444877719682164,-2.692525765733426,1.4597638128695658,0.5235955149923375,0.19751770749139486,-0.5444836079306017,-2.692419387000817,1.4600207131711145,0.5245623477050162,1,-4.3419094,11.107548,-20.121004
1,-1,1,-0.38291766655202353,-0.07346463318652285,-1.607812959680848,1.5132202158395884,0.17703469008859743,-0.3829170408473687,-0.07344210625973213,-1.6076458540922836,1.5146330719819912,0.17233488658775636,1,-5.1469226,10.889818,-20.452953
