xgb_y_prob,xgb_ylead1_prob,xgb_yblead2_prob
-0.0008496642,-0.002206862,-0.00091451406
-0.0008496642,-0.012791574,-0.00091451406
-0.0018335581,-0.0058683157,-0.00091451406
-0.0008496642,-0.0044697523,-0.00091451406
-0.008903086,0.023293376,0.007895112
-0.054258466,0.20864785,0.014408857
0.018175066,-0.054496884,0.014408857
0.022626638,0.036595732,0.014408857
-0.060555756,-0.015564561,-0.00091451406
0.08746621,0.13167608,-0.00091451406
0.08554086,0.104328245,0.021719992
0.0013900995,0.0040490925,0.014408857
-0.015800118,0.018611878,0.014408857
0.007422447,-0.001204133,-0.00091451406
-0.019733608,-0.026214957,-0.00091451406
-0.0018335581,-0.0010389686,-0.00091451406
-0.0008496642,0.029590517,-0.00091451406
-0.018440247,0.00039976835,0.007895112
-0.020519376,0.033886373,-0.00091451406
-0.011569321,-0.0021182895,0.006396055
-0.0008496642,0.006087482,-0.00091451406
-0.0008496642,0.0032356083,-0.00091451406
-0.0008496642,0.0017499626,-0.00091451406
-0.0008496642,0.0029105246,-0.00091451406
-0.0008496642,0.0025864542,-0.00091451406
-0.0008496642,0.0019491017,-0.00091451406
-0.0008496642,0.0032271445,-0.00091451406
-0.0008496642,0.0040042102,-0.00091451406
0.01660946,0.006234646,-0.00091451406
0.01660946,0.013165027,-0.00091451406
0.01660946,0.0137296915,-0.00091451406
0.01660946,0.01515618,-0.00091451406
0.01660946,0.011784077,-0.00091451406
0.01660946,0.012282938,-0.00091451406
0.01660946,0.022049427,-0.00091451406
0.018559277,0.012097985,-0.0020323992
0.0124798715,0.0090559125,-0.0060244203
0.006558895,0.006215185,-0.007166922
-0.0016374588,0.00612396,-0.049129486
-0.0016374588,0.0048114955,0.26365876
-0.0016374588,0.013298333,0.002785772
-0.0008586049,0.038261026,-0.0060244203
-0.0008586049,0.007104188,-0.00091451406
0.000117212534,0.010889858,0.021719992
-0.001008153,0.006886661,-0.00091451406
-0.001008153,0.012602419,0.014408857
-0.001008153,0.014410824,-0.00091451406
-0.0019840598,0.001416415,-0.00091451406
-0.0019840598,-0.0016824007,-0.00091451406
-0.0008496642,0.003960699,-0.00091451406
-0.0019840598,0.003281176,-0.00091451406
-0.0008496642,0.0023809671,-0.00091451406
-0.0008496642,0.00363639,0.004350245
-0.0008496642,0.011038452,-0.00091451406
-0.0008496642,0.01118359,-0.00091451406
-0.0008496642,0.018214762,-0.00091451406
-0.008815825,0.0064855814,-0.00091451406
-0.0008496642,0.008113354,-0.0038659573
-0.005665183,0.012669444,0.008729935
0.004524857,0.009056151,-0.00091451406
0.0047207177,0.010368615,-0.00091451406
0.033738613,0.009305656,0.006396055
0.03471455,0.011767924,-0.00091451406
0.030729651,0.0076274276,-0.0038659573
-0.0027097464,-0.00019705296,0.5592209
-0.0062446594,0.00874421,0.008729935
0.0061897933,0.0029318333,-0.00091451406
0.007369578,0.0039609373,-0.00091451406
0.0047670305,-0.0071846247,-0.00091451406
-0.0018335581,-0.008397341,-0.00091451406
-0.0018335581,-0.001206398,0.006396055
-0.0041508675,-0.0056503415,-0.00091451406
-0.0031669736,-0.011726558,-0.00091451406
-0.0031669736,-0.0070557,-0.00091451406
-0.0041508675,-0.0102850795,-0.00091451406
-0.0031669736,-0.00973171,-0.00091451406
-0.0031669736,-0.008160472,-0.00091451406
-0.00045895576,-0.002825737,-0.00091451406
-0.0041508675,-0.009666622,0.015653998
-0.0037350059,0.014516592,0.043602258
-0.0031669736,0.0026005805,-0.00091451406
-0.0039458275,-9.7990036e-05,-0.00091451406
-0.0039458275,0.00661096,-0.00091451406
-0.002612412,0.0029420555,-0.00091451406
-0.002612412,0.011042148,-0.00091451406
-0.0008496642,-0.0022550821,0.007895112
-0.0008496642,-0.008192658,-0.00091451406
-0.0008496642,-0.0043617487,-0.00091451406
0.0028626323,0.0054177046,0.021719992
-0.0008496642,-0.006246567,-0.00091451406
0.0028626323,0.0028364658,0.014408857
0.037881494,0.009401083,-0.00091451406
-0.0042226315,-0.0040522814,-0.00091451406
-0.0008586049,-0.003303051,-0.00091451406
-0.00057834387,-0.0020788908,-0.00091451406
-0.0019840598,-0.004753351,-0.00091451406
-0.0019840598,-0.007100761,-0.00091451406
-0.0008496642,-0.0051450133,0.006396055
-0.0008496642,-0.0059961677,-0.00091451406
-0.0008496642,-0.005254686,-0.00091451406
-0.0008496642,-0.005254686,-0.00091451406
-0.0008496642,-0.005254686,0.007301271
-0.0008496642,-0.0034235716,-0.00091451406
-0.0008496642,-0.00495404,-0.00091451406
-0.0008496642,-0.005254686,-0.00091451406
-0.0008496642,-0.008854508,-0.00091451406
-0.0008496642,-0.008921444,0.007301271
-0.0008496642,-0.010950744,-0.00091451406
-0.0008496642,-0.009767771,-0.00091451406
-0.0008496642,-0.010581434,-0.00091451406
-0.0018335581,-0.009623647,-0.00091451406
-0.0018335581,-0.0076770186,-0.00091451406
-0.0018335581,-0.010425746,0.0049439967
-0.0018335581,-0.012268424,-0.00091451406
-0.0018335581,-0.013461888,-0.00091451406
-0.0008496642,-0.0030739903,0.021719992
-0.0008496642,-0.01161921,-0.00091451406
-0.0018335581,-0.010817111,-0.00091451406
-0.0008496642,-0.009286642,-0.00091451406
-0.0061609745,-0.0085837245,-0.00091451406
-0.0029679537,-0.011776447,-0.00091451406
-0.0019840598,-0.011139095,-0.00091451406
-0.0008496642,-0.01095593,-0.00091451406
-0.0008496642,-0.0092794895,-0.00091451406
-0.0008496642,-0.018697023,-0.00091451406
-0.0008496642,-0.005396962,-0.00091451406
-0.0016285181,0.0014648736,0.007895112
0.0020837784,0.0075488687,0.007895112
-0.0016285181,0.16599447,0.006396055
-0.0016285181,-0.0023605227,-0.00091451406
-0.0016285181,0.006097585,-0.00091451406
-0.0016285181,0.008019596,-0.00091451406
-0.0016285181,0.00014466047,0.028230518
0.0028626323,0.00851202,0.025868356
-0.0008496642,0.007096559,-0.0060244203
-0.0008496642,-0.001578331,-0.00091451406
-0.0008496642,-0.0009458661,-0.00091451406
-0.0008496642,-0.0009458661,0.006396055
-0.0008496642,-0.0014644861,-0.00091451406
-0.0008496642,-0.0039453506,-0.00091451406
-0.0008496642,-0.0026328564,-0.00091451406
-0.0008496642,-0.0050489306,-0.00091451406
-0.0008496642,-0.0022583604,-0.00091451406
-0.0008496642,-0.0036730766,-0.00091451406
-0.0008496642,0.0014438927,-0.00091451406
-0.0008496642,-0.0026328564,-0.00091451406
-0.0008496642,-0.0031300783,0.007301271
0.014002889,-0.0018875599,-0.00091451406
-0.00045716763,-0.002162397,-0.00091451406
-0.0008496642,-0.0022583604,-0.00091451406
-0.0008496642,-0.0029403567,-0.00091451406
-0.0008496642,-0.0023218393,-0.00091451406
-0.0008496642,-0.0029403567,-0.00091451406
-0.0008496642,-0.0029403567,-0.00091451406
-0.0008496642,-0.0016278625,-0.00091451406
-0.0018335581,-0.0014075637,0.006396055
-0.0018335581,0.00035244226,-0.00091451406
-0.0018335581,-0.0004416108,-0.00091451406
-0.0041508675,-0.0017017126,-0.00091451406
-0.0041508675,0.00035244226,-0.00091451406
0.03488809,0.018083185,-0.06983298
0.032591045,-0.037536383,0.04775396
0.06803414,-0.018163264,0.030442864
0.083220094,-0.0061683655,0.015118927
0.06274375,0.027440429,0.0014125407
0.07203677,0.04904923,0.0014125407
0.035342038,0.014551908,0.0014125407
0.03182876,0.015144736,0.0014125407
0.023907363,0.045638055,0.0014125407
0.030517906,0.06106162,0.017981142
0.030517906,0.06106162,0.024963409
0.030517906,0.0394077,-0.3242097
0.030517906,0.040111244,0.0014125407
0.030517906,0.038761288,0.013945907
0.053907245,0.040854692,0.0014125407
0.02521646,0.050529927,0.0014125407
0.031106293,0.06090033,-0.07507664
0.026500195,0.038764536,-0.074171424
0.027225643,0.033284456,0.01673612
0.019948184,0.059589148,0.022430211
0.031106293,0.06862405,-0.067775965
0.013130516,0.01968655,-0.023180783
-0.0039756894,0.0044312477,0.0014125407
0.027210057,0.016072005,-0.061369896
0.0077207685,0.01772073,0.0023177564
0.006426662,0.013934523,-0.007856846
0.0014350414,-0.00091713667,-0.025139928
-0.0121103525,-0.0014961362,0.022430211
-0.00022691488,0.019505084,0.26695946
0.13429087,0.015752047,-0.074171424
-0.0107732415,0.017794967,0.008723766
0.014479905,0.025018722,-0.067775965
0.0014350414,0.021064937,-0.023180783
0.0014350414,-0.00091713667,-0.025139928
-0.0107732415,0.007362157,0.022430211
0.0011102259,0.023741156,-0.06046468
-0.011934578,0.016944975,-0.023180783
-0.01502949,0.01142323,0.0014125407
-0.01502949,0.020875901,-0.061369896
0.0011102259,0.014877617,0.0023177564
0.0014350414,0.009740114,-0.007856846
-0.01502949,0.012421638,0.008723766
-0.01502949,0.019920975,-0.067775965
-0.010597467,0.032105625,0.0014125407
0.0014350414,0.026192933,-0.007856846
-0.01502949,-0.0013421774,0.0014125407
-0.01502949,0.009039491,0.022430211
-0.011934578,-0.0065605044,-0.023180783
0.0031675994,0.07764971,-0.025139928
-0.0028292537,0.0602538,0.022430211
-0.025717974,0.003309846,0.025669307
-0.01972127,-0.00027561188,-0.074171424
0.0014350414,-0.01445353,-0.07613057
-0.01502949,-0.0041682124,0.015118927
-0.024142742,0.0288288,-0.061369896
-0.024142742,0.024676383,0.0023177564
0.0014350414,-0.00032514334,-0.007856846
-0.016366601,-0.0054896474,0.0014125407
-0.015808344,0.0048701465,-0.06868118
-0.029177845,0.008794814,0.008723766
-0.007130742,0.0030574799,-0.007856846
-0.013398647,0.009896666,0.01673612
0.0016320944,0.011277288,0.022430211
-0.00546962,0.017825127,-0.023180783
0.007900119,0.027237684,-0.025139928
-0.015808344,0.009287477,0.010009617
-0.024186254,0.003446281,0.2929669
-0.007721901,0.014781982,-0.010678172
0.006426662,-0.0044927597,-0.012637317
-0.009756148,0.08724153,0.010009617
0.11024904,-0.03572184,0.17374521
-0.00032025576,0.0859009,-0.10798901
0.0814431,0.008711189,0.08161792
0.1143159,0.049720615,-0.08148271
0.08581293,0.103779465,0.0014125407
0.0080628395,0.09847584,-0.058847487
0.034530044,0.022759289,0.022430211
-0.00036495924,0.041332155,-0.067775965
0.0026125908,0.011415213,0.34065843
0.006177187,0.012968987,-0.025139928
-0.05504203,-0.006452322,0.11374295
-0.06663257,-0.033030152,0.005118102
-0.0034393072,0.11152071,0.015895545
0.014013886,0.12317264,0.07430664
-0.03133911,0.05655071,-0.1805911
0.12078169,-0.0026223063,0.07521185
0.011079341,-0.035205662,0.0014125407
-0.046185493,0.011422485,0.0014125407
0.021347255,-0.05289507,0.0014125407
0.021347255,-0.014455557,0.0014125407
-0.008222461,-0.011238158,0.0014125407
0.013588905,0.030870348,0.0014125407
0.07420039,0.080863655,0.01673612
0.0189341,0.030238807,0.0014125407
0.0060533583,0.039209604,0.0014125407
-0.009487867,0.029653579,0.008723766
-0.009487867,0.03753993,0.0014125407
0.03161171,0.2574564,0.64464694
0.074521184,0.54859126,-0.018999636
0.54484135,0.7204994,0.290158
0.3341618,0.23390007,0.22061348
0.07710704,0.08586952,0.03762245
0.109074116,0.04472086,-0.012976527
0.06889489,0.0027555823,-0.012976527
0.04830277,0.009921521,-0.0036970377
0.044295073,0.026910812,0.01673612
0.04331115,0.01943788,0.0014125407
0.04800737,0.02988267,0.010222584
0.044295073,0.02008304,0.0014125407
0.04699081,0.016019344,0.0014125407
0.06286523,0.16207948,0.01673612
0.07041979,0.009670734,0.0014125407
0.06112933,0.011562467,0.010222584
0.056364447,0.2817347,0.0014125407
0.062086344,0.02063492,0.0014125407
-0.0018004775,0.011076152,0.00029444695
0.0065059066,0.015583485,-0.00066173077
0.0062690973,0.008640647,0.0014125407
0.0019946098,0.11982575,0.0014125407
-0.0001372695,0.010312885,0.00029444695
0.0018371046,0.119668126,-0.00066173077
0.0026681423,0.037136674,0.0014125407
-0.002308607,0.012824893,0.0014125407
9.000301e-06,0.03898716,0.010222584
0.0009925365,0.14145714,0.0014125407
0.0009925365,0.14834344,0.0014125407
0.0012293458,0.018644959,0.0014125407
0.0063498616,0.018753111,0.0014125407
0.0063498616,0.022524238,0.38853407
0.0009925365,0.19058156,0.0014125407
0.59928846,0.12616825,0.0014125407
0.0047520995,0.039221942,0.01673612
0.00027999282,0.028669626,0.0014125407
0.0015006363,0.033370733,0.010222584
0.003807366,0.021125644,0.0014125407
9.521842e-05,0.018437535,0.0014125407
-0.00018519163,0.025412112,0.0014125407
9.521842e-05,0.024288952,0.0014125407
9.521842e-05,0.017681748,0.0014125407
9.521842e-05,0.023041248,0.008723766
9.521842e-05,0.017717183,0.0014125407
0.0012293458,0.028569669,0.0014125407
0.00024557114,0.029985994,0.0014125407
0.00024557114,0.017804146,0.039029032
0.00024557114,0.01607731,0.0014125407
0.00024557114,0.021008134,0.0014125407
0.0012293458,0.013084441,0.0014125407
0.0012293458,0.011923969,0.344365
0.00024557114,0.01602,0.0014125407
0.00024557114,0.013115138,0.017981142
0.00024557114,0.0023864806,0.0014125407
0.00024557114,0.009125948,0.008723766
0.00024557114,0.004576117,0.0014125407
0.00024557114,0.0030886233,0.0014125407
0.00024557114,0.0017100573,0.0014125407
0.00024557114,0.0035540462,0.0014125407
0.00024557114,0.0030699372,0.0014125407
0.0012293458,0.0018897653,0.0014125407
0.0012293458,0.0029682815,0.0014125407
0.01299417,0.08537015,-0.0026786327
0.00753808,0.0041621327,-0.009989381
0.003878206,0.00041991472,-0.009989381
0.003878206,0.008807659,-0.009989381
0.0012293458,0.008503288,-0.009989381
0.0012293458,0.005240828,-0.009989381
0.0012293458,0.0060766935,-0.009989381
0.0012293458,0.0064234138,-0.009989381
0.0004504919,0.013840824,-0.009989381
0.0041972995,0.015435636,-0.009989381
0.0041972995,0.017825037,-0.009989381
0.0041972995,0.12575108,-0.08299488
0.0004504919,0.0037060678,-0.009989381
0.0004504919,0.009423494,0.005334109
0.0004504919,0.010452598,-0.009989381
0.0004504919,0.0057130754,-0.015099227
-0.0016285181,0.01004222,0.30500054
-0.0002464056,0.008673906,-0.015099227
-0.0010864735,0.005797118,-0.065515816
-0.0010864735,0.0008997023,0.27668542
0.0005323291,0.0045922995,-0.09849131
0.0005323291,0.0133262575,0.017281383
-0.0008496642,0.006643802,0.006536871
-0.0010864735,0.00747627,-0.009989381
-0.0010864735,-0.00012397766,-0.009989381
0.0005323291,-0.0009523034,-0.009989381
0.0005323291,-0.0039729476,-0.009989381
-0.0008496642,0.0031085908,-0.009989381
0.00813061,0.011892945,-0.009989381
-0.00045716763,0.0013380349,-0.009989381
-0.0008496642,0.0010428131,-0.009989381
-0.0008496642,0.001013726,-0.009989381
0.0028626323,0.0023862422,-0.0011795759
-0.0008496642,-0.0037840605,-0.02027613
-0.0008496642,-0.007378459,-0.02027613
-0.0008496642,-0.003997445,0.014408857
-0.0008496642,-0.001993239,-0.00091451406
-0.0008496642,-0.004316807,-0.00091451406
-0.0008496642,-0.000420928,-0.00091451406
-0.0008496642,-0.0027962923,-0.00091451406
-0.0008496642,-0.0052131414,-0.00091451406
-0.0008496642,-0.0060268044,-0.00091451406
-0.0008496642,9.4771385e-05,-0.00091451406
0.0005323291,0.0033282638,-0.00091451406
0.0005323291,-1.9788742e-05,-0.00091451406
0.0005323291,0.0015106797,-0.00091451406
-0.0008496642,0.0024796426,-0.00091451406
-0.0008496642,-0.0013772249,-0.00091451406
-0.0008496642,-0.0019738674,-0.00091451406
-0.0008496642,0.0014677644,0.006396055
-0.0008496642,-0.002063334,-0.00091451406
-0.0008496642,0.0017937422,-0.00091451406
-0.0008496642,0.0027587116,-0.00091451406
-0.0008496642,-0.0017799139,-0.00091451406
-0.0008496642,-0.0028625727,-0.00091451406
-0.0008496642,0.0027148724,-0.00091451406
0.023705304,0.0041650534,-0.00091451406
-0.0015915632,0.002478063,-0.00091451406
-0.0008496642,-0.00036346912,-0.00091451406
-0.0008496642,-0.002935946,-0.00091451406
-0.0008496642,0.0017399788,-0.00091451406
-0.0008496642,0.0010707378,-0.00091451406
-0.0008496642,0.0011171997,-0.00091451406
0.0028626323,0.0074021816,0.014408857
-0.0008496642,0.0013753772,-0.00091451406
-0.0008496642,0.010594994,-0.00091451406
0.002625823,-0.0002796054,0.007895112
-0.0010864735,-0.003616929,-0.00091451406
0.0005323291,-0.0024590492,-0.00091451406
0.0028626323,0.004630953,0.014408857
-0.0008496642,0.00061139464,-0.00091451406
-0.0008496642,0.0050670207,-0.00091451406
-0.0008496642,0.0057199,-0.00091451406
-0.0008496642,-0.00092720985,-0.00091451406
-0.0008496642,0.00011366606,-0.00091451406
-0.0008496642,-0.0019279718,-0.00091451406
-0.0008496642,-0.0017459393,-0.00091451406
-0.0008496642,-0.001879394,-0.00091451406
-0.0008496642,-0.0023235083,-0.00091451406
-0.0008496642,-0.0043331385,-0.00091451406
-0.0008496642,-0.002763331,-0.00091451406
-0.0008496642,-0.004306853,-0.00091451406
-0.0008496642,-0.0052793026,-0.00091451406
-0.0008496642,-0.002434373,-0.00091451406
0.11649606,0.008051962,-0.00091451406
0.007254958,0.00976643,-0.00091451406
0.0007277727,0.011269033,-0.00091451406
0.005608976,0.01261121,-0.00091451406
0.00012630224,0.006630987,-0.00091451406
-0.0008496642,0.0046411753,-0.00091451406
-0.0008496642,-0.001798749,-0.00091451406
-0.0008496642,0.001990199,-0.00091451406
-0.0008496642,-0.0030635,-0.00091451406
-0.0008496642,-0.0019241571,-0.00091451406
-0.0008496642,-0.00021004677,-0.00091451406
0.0005323291,0.002018869,-0.00091451406
-0.0008496642,-0.007156372,-0.00091451406
-0.00042414665,0.005963087,-0.00091451406
-0.00042414665,0.0012609661,-0.00091451406
0.0011946559,0.0007721782,-0.00091451406
-0.000187397,0.0043102503,-0.00091451406
-0.000187397,0.0024455488,-0.00091451406
-0.000187397,0.0043078363,-0.00091451406
-0.000187397,0.09221792,-0.058161438
-0.000187397,0.09352699,-0.058161438
-0.000187397,0.09304589,-0.058161438
-0.000187397,0.09356448,0.27902025
-0.000187397,0.09340799,-0.058161438
-0.000187397,0.002090305,-0.013690889
-0.000187397,0.0004569888,-0.00091451406
-0.000187397,-0.0017947555,-0.00091451406
-0.000187397,0.0018491149,-0.00091451406
0.003573835,-0.00046741962,-0.00091451406
0.00020512938,-0.0016904473,-0.00091451406
-0.000187397,-0.00014275312,-0.00091451406
0.0024613738,0.0054376423,-0.00091451406
0.0024613738,-0.0047343373,-0.00091451406
0.0024613738,-0.001372695,-0.00091451406
-0.000187397,-0.004873693,-0.00091451406
-0.000187397,-0.004204333,-0.00091451406
-0.000187397,0.0034692585,-0.00091451406
-0.0011712909,0.007085234,-0.00091451406
-0.00042414665,-0.0015070438,-0.00091451406
-0.00042414665,0.00034993887,-0.00091451406
-0.00042414665,-0.0037300587,-0.00091451406
-0.00042414665,-0.003659904,-0.00091451406
0.0011946559,0.0031242073,-0.00091451406
0.0011946559,-0.00232625,-0.00091451406
0.0011946559,-0.0011734366,0.006396055
-0.00042414665,-0.0023958087,-0.00091451406
-0.00042414665,-0.0006005764,-0.00091451406
-0.000187397,-0.0034555793,-0.00091451406
-0.00042414665,0.0023984015,-0.068963766
-0.00042414665,-0.0037531257,-0.00091451406
-0.00042414665,8.3863735e-05,-0.00091451406
-0.0021064878,0.0032342672,-0.00091451406
0.15394321,0.0057260394,-0.00091451406
-0.000300467,0.0033041239,-0.00091451406
-0.00073993206,0.0044991076,-0.00091451406
0.00083622336,0.0013619065,-0.0020323992
-0.008244157,0.0019662976,-0.00091451406
-0.0007112026,-0.003197074,0.006396055
-0.0018507242,-0.0017072558,-0.00091451406
-0.0018507242,-0.0034081936,-0.00091451406
-0.0032564402,-0.0005850792,-0.00091451406
-0.0016801357,0.00086042285,-0.00091451406
-0.0032564402,-0.00078874826,-0.00091451406
-0.005926013,0.016244173,-0.00091451406
0.013135284,0.058341265,-0.00091451406
0.26880157,0.018465012,-0.00091451406
-0.009076178,0.017270505,-0.0060244203
-0.006115198,0.023605406,-0.0060244203
-0.0030726194,0.0074504614,-0.0060244203
-0.0064896345,5.2332878e-05,-0.0060244203
-0.0025047064,0.0043094456,0.0012867153
-0.0025047064,0.0076494217,-0.00091451406
-0.000187397,0.005322486,-0.00091451406
-0.000187397,0.00056552887,-0.00091451406
-0.000187397,0.0022526085,-0.00091451406
-0.000187397,0.009097815,-0.00091451406
-0.000187397,-0.0061643124,-0.00091451406
-0.000187397,-0.0005013943,-0.00091451406
-0.000187397,-0.0032374263,-0.00091451406
-0.000187397,0.004020065,-0.00091451406
-0.000187397,-0.00089234114,-0.00091451406
-0.000187397,-0.004403591,-0.00091451406
-0.000187397,-0.00863266,-0.00091451406
-0.000187397,-0.002524972,0.007895112
-0.000187397,-0.004139006,-0.00091451406
-0.0008223057,0.0013874173,-0.00091451406
0.0015871525,0.0024498403,0.014408857
-0.0014080405,0.003414929,-0.00091451406
0.005693555,0.012285471,-0.00091451406
0.013792425,0.014683008,-0.00091451406
0.012808502,0.013639152,-0.00091451406
0.015411347,0.01417169,-0.00091451406
0.0117428005,-0.0020502806,0.008729935
0.0011946559,0.004189968,-0.00091451406
-0.0034886003,0.011006236,-0.00091451406
-0.0025047064,0.009999692,-0.00091451406
-0.000187397,0.01792711,-0.00091451406
-0.0009661913,0.013590902,-0.00091451406
-0.0019500852,0.012380123,-0.00091451406
-0.0009661913,0.016649902,-0.00091451406
-0.0009661913,0.01502645,0.006396055
-0.000187397,0.016941547,-0.00091451406
-0.000187397,0.0005669594,-0.00091451406
-0.000187397,0.0040958524,-0.00091451406
-0.0011712909,0.0037454069,-0.002988696
-0.0011712909,-0.00015628338,-0.00091451406
-0.000187397,-0.00047010183,-0.00091451406
-0.000187397,0.0012252629,-0.00091451406
-0.000187397,0.0030646026,-0.00091451406
-0.000187397,0.0006199181,-0.00091451406
-0.000187397,-0.000939548,-0.00091451406
-0.000187397,-0.0061727166,-0.00091451406
-0.000187397,-0.0036367774,-0.00091451406
0.20772344,0.23816675,-0.03560686
0.3106551,0.27124122,-0.04291749
0.27874276,0.28534636,-0.17770612
0.08097875,-0.011246383,0.008729935
0.03458512,0.0081008375,-0.00091451406
0.0059022903,0.030466318,-0.00091451406
0.23240614,0.29781175,-0.00091451406
0.24673554,0.20909008,-0.006417334
-0.0021255016,-0.043200314,-0.00091451406
-0.0027950406,-0.019266546,-0.00091451406
0.07257089,0.17716208,-0.00091451406
-0.027052522,-0.02583164,-0.00091451406
-0.016010523,0.030969828,-0.00091451406
0.0049726963,-0.043146074,-0.00091451406
0.1914492,0.059134334,-0.00091451406
-0.0064684153,-0.02469629,-0.00091451406
-0.007130742,-0.019657671,-0.00091451406
-0.009021521,-0.022893548,-0.0038659573
-0.00842911,-0.022758543,-0.00091451406
-0.006538391,-0.016131282,0.2905067
-0.009021521,-0.017823637,-0.03899944
-0.009021521,-0.012483776,-0.03899944
0.0042865574,-0.0008123517,0.0211865
0.008648545,-0.0016855597,0.0211865
0.007923037,-0.0017052889,0.028497785
-0.0067967772,-0.009626329,0.0211865
-0.008114636,-0.014380634,0.0211865
-0.008114636,-0.0033257008,-0.00091451406
0.008730382,-0.00431931,-0.00091451406
0.010065198,-0.0007291436,-0.00091451406
0.023773342,0.007402152,-0.00091451406
0.008977681,-0.004506409,-0.00091451406
-0.007930815,0.01316449,0.012432367
0.012009621,0.014767796,0.0042547584
-0.0077664256,-0.00061428547,0.017553985
0.0022426546,-0.0035993457,-0.0060244203
0.0041318536,-0.0060902834,0.0012867153
0.011878908,0.0048590004,-0.00091451406
0.011878908,0.005603999,-0.00091451406
0.010286987,0.005062878,-0.00091451406
0.010286987,0.0028633177,-0.00091451406
8.9883804e-05,0.009269923,-0.00091451406
0.010286987,-6.723404e-05,-0.00091451406
8.9883804e-05,-0.0017417073,-0.00091451406
0.01684773,-0.0030454993,-0.00091451406
0.01684773,0.0010785758,-0.00091451406
0.010286987,0.0021040142,-0.00091451406
0.006650448,0.0015922487,-0.00091451406
0.006650448,0.0021802187,-0.00091451406
0.006650448,0.0006496906,-0.00091451406
0.009109199,0.005364597,-0.00091451406
-0.0017849207,0.0056880116,-0.00091451406
-0.0017849207,0.0015404224,-0.00091451406
-0.0034037828,0.0022997856,-0.00091451406
-0.0034037828,0.0012375116,-0.00091451406
-0.0008496642,0.002187878,-0.00091451406
-0.0016285181,0.0052402318,-0.00091451406
-0.002612412,0.014563799,-0.00091451406
0.0021181703,0.015412062,-0.00091451406
0.0021181703,0.014044255,-0.00091451406
0.013799906,0.015754104,-0.0060244203
0.013058007,0.011526167,-0.0060244203
-0.0008496642,0.007170409,-0.0060244203
-0.0008496642,0.0006710887,-0.0060244203
-0.0008496642,-0.0037058592,-0.00091451406
-0.0008496642,-0.00034624338,-0.00091451406
-0.0008496642,0.00013792515,-0.00091451406
-0.0008496642,0.00065660477,-0.00091451406
-0.0008496642,-0.0007439256,-0.00091451406
-0.0008496642,-0.00079864264,-0.00091451406
-0.0008496642,0.0035746992,0.006396055
-0.0010864735,0.0042998493,-0.00091451406
-0.0010864735,0.001740247,-0.00091451406
-0.0010864735,-0.001616776,-0.00091451406
0.0005323291,0.0017104149,-0.00091451406
-0.0008496642,0.0033199787,-0.00091451406
-0.0008496642,0.0023213625,-0.00091451406
-0.0008496642,-0.0010133982,-0.00091451406
-0.0008496642,0.000106692314,-0.00091451406
-0.0008496642,0.00053203106,-0.00091451406
-0.0008496642,0.0011529326,-0.00091451406
-0.0008496642,0.0010050237,-0.00091451406
-0.0008496642,-0.00293684,-0.00091451406
-0.0008496642,-0.0019077659,-0.00091451406
0.0005323291,0.0017586648,-0.00091451406
0.0005323291,0.0024796426,-0.00091451406
0.0005323291,0.0024796426,-0.00091451406
0.0005323291,-0.0002232194,0.022922903
0.037387967,0.11756846,0.015611619
-0.0008496642,0.0002130866,-0.00091451406
-0.0008496642,0.0024796426,-0.00091451406
-0.0008496642,0.0035087466,0.006396055
-0.0008496642,0.0018031597,-0.00091451406
-0.0008496642,0.010305017,-0.00091451406
-0.0008496642,0.017188936,-0.00091451406
-0.0008496642,0.000639379,-0.00091451406
-0.0008496642,0.0029982328,-0.00091451406
-0.0008496642,-0.0011048317,-0.00091451406
-0.0008496642,-1.0728836e-06,-0.00091451406
-0.0008496642,0.007858247,-0.00091451406
-0.0008496642,0.0017953515,-0.00091451406
-0.0008496642,-0.0015876889,-0.00091451406
-0.0008496642,0.0017050207,-0.00091451406
-0.0008496642,-0.00565207,-0.00091451406
-0.0008496642,-0.0012565255,-0.00091451406
-0.0008496642,0.0012468398,-0.00091451406
-0.0008496642,0.0027972758,-0.00091451406
-0.0008496642,0.0012767613,-0.00091451406
-0.0008496642,0.004266262,-0.00091451406
-0.0008496642,-0.00036346912,-0.00091451406
-0.0008496642,0.0011671782,-0.00091451406
-0.0008496642,0.0029715598,-0.00091451406
-0.0008496642,0.0009305477,-0.00091451406
-0.0008496642,-0.0017097592,-0.00091451406
-0.0008496642,-0.0020718575,-0.00091451406
-0.0008496642,-0.0033843517,-0.00091451406
-0.0008496642,-0.00082474947,-0.00091451406
-0.001334846,9.781122e-05,-0.00091451406
-0.0014410615,-0.00031793118,-0.00091451406
-0.0018335581,-0.0016904473,-0.00091451406
-0.0008496642,-0.0011653304,0.006396055
-0.0008496642,-0.0030573606,-0.00091451406
-0.0008496642,-0.00266999,-0.00091451406
-0.0008496642,0.00012075901,-0.00091451406
0.008669645,0.013886303,-0.00091451406
0.009645581,0.0152255595,-0.00091451406
0.009645581,0.01172781,-0.00091451406
0.00012630224,0.01669681,-0.00091451406
-0.0008496642,-0.004590988,-0.00091451406
-0.0008496642,-0.0040844083,-0.00091451406
-0.0008496642,-0.0053223968,-0.00091451406
0.0045075715,-0.0023559332,-0.00091451406
-0.0008496642,-0.002287805,-0.00091451406
-0.0008496642,0.0025690496,-0.00091451406
