xgb_y_prob,xgb_ylead1_prob,xgb_ylead2_prob
-0.0008496642,0.0036123097,0.004036784
-0.0008496642,0.003420949,0.022508025
-0.0008496642,0.0045979023,0.0077150464
-0.0008496642,0.007890433,0.0046977103
-0.0008496642,0.0039773285,0.013725817
-0.0008496642,0.0038929284,0.021533966
0.0012293458,0.009080797,-0.0007905364
-0.0008496642,0.0028368533,0.0013675988
-0.0008496642,0.0043540597,0.0011591613
-0.0008496642,0.0017597973,-0.005961716
-0.0008496642,0.0032171607,0.002666682
-0.0008496642,0.0034542382,0.0017055571
-0.0008496642,0.00965938,-0.00011128187
-0.0008496642,0.011986256,0.029754788
-0.0008496642,0.010663658,0.03148377
-0.0008496642,0.013472497,0.0020923018
-0.0008496642,0.007924736,0.0039818585
-0.0008496642,0.017642826,0.6338506
-0.0016285181,0.3676722,0.59650856
0.7999761,0.6313413,0.62857795
-0.0041983724,0.00037664175,0.029230595
-0.0008151531,-0.0033650994,-0.0014488101
-0.0015622377,0.17934218,-0.0056097507
-0.0005863905,0.07864702,0.0075489283
0.00039741397,0.010043085,0.0022671819
0.00039741397,0.008096993,0.016014963
0.00039741397,0.012128413,0.24553967
-0.00057834387,0.002196163,0.0013309121
-0.00057834387,0.00056254864,-0.0007081628
-0.0019840598,0.00010818243,0.003244549
-0.0019840598,0.0015051961,-0.00067931414
-0.0008496642,0.0020329952,0.0031672716
-0.0008496642,0.0010841191,-0.0029426813
-0.0008496642,0.0020329952,-0.008116126
-0.0008496642,0.0029523373,0.0058897734
-0.0008496642,0.0019999146,-0.002583146
-0.0008496642,0.0042479336,0.00021061301
-0.0008496642,0.0051524937,-0.004743576
-0.0008496642,-0.014614224,-0.008152962
-0.0008496642,-0.0056794286,-0.003963709
-0.0008496642,-0.005671382,0.008900583
-0.0008496642,-0.005040765,0.009638697
-0.0008496642,-0.0061474442,0.012371659
-0.0008496642,-0.005335748,0.02038616
-0.0008496642,-0.0064317584,0.0017901063
-0.0008496642,-0.001785636,0.006183654
-0.0008496642,-0.0012437701,0.021338344
-0.0008496642,0.00024694204,0.010211974
-0.0008496642,0.0016912818,0.009826213
-0.0061609745,0.002557546,0.005999446
-0.00057834387,0.0023673177,0.0012104809
-0.00057834387,0.004854828,0.009306312
-0.00057834387,0.009063989,0.08727506
-0.0019840598,0.010329425,0.11026949
-0.0019840598,0.008592755,0.012382984
-0.0019840598,0.008062452,0.6452123
-0.0019840598,0.1747421,0.44550276
0.98890287,0.9538736,1.0438671
0.06879088,0.3826756,0.2992028
0.5086525,0.55980825,0.3858246
0.2363981,0.6174363,0.238118
0.35240555,0.55775225,0.5901803
0.24932614,0.23788789,0.3167174
0.4247947,0.27838132,0.049066216
0.4791625,0.28138855,0.030603737
0.45939732,0.27267522,0.0450356
0.47165784,0.25935757,0.039072633
0.2077967,0.2508944,0.04966244
0.18257481,0.24694389,0.34265563
0.19054094,0.19918174,0.0012104511
0.19054094,0.21132886,-0.0010209084
0.19054094,0.20689768,-0.0020431876
0.19054094,0.20840573,-0.00086438656
0.19054094,0.32045168,0.0005630851
0.18955702,0.21405646,0.019678473
0.18955702,0.20944387,0.0067931414
0.19053295,0.20091778,0.012313008
0.19079039,0.20733008,-0.0020840168
0.18592528,0.20992747,0.009294629
0.19080427,0.21514943,0.004017234
0.19193867,0.21132517,0.009943575
0.18955702,0.21250126,0.010333359
0.21674675,0.2094149,0.007862568
0.22049356,0.21398368,0.0052043498
0.21950963,0.1215533,0.024091393
0.21950963,0.111195,0.013742715
0.22049356,0.012221605,0.020768493
0.027629197,0.011071742,0.0045456886
0.027629197,0.005220324,0.008566469
0.027629197,0.011524826,0.022063047
-0.0033072233,-0.0022147894,0.0015699267
-0.0033072233,0.008165181,0.087761134
-0.0023233294,0.009511173,0.029127806
-0.0023233294,0.011206955,0.39244404
-0.0023233294,0.3394717,0.70993364
0.9629773,0.8765781,0.9268871
0.5908237,0.23090631,0.29856128
0.18005425,0.2595513,0.24549314
-0.036753297,0.00032764673,0.630742
-0.0023233294,0.12571436,0.5417209
0.36579922,0.3097329,0.67800534
0.26181066,-0.023989618,0.41205326
0.059222013,0.0495193,0.28241935
0.006629437,0.0061947703,0.16829708
-0.006474972,-0.0037585497,0.019527256
0.0012293458,-0.0017005801,0.008181751
-0.009490192,-0.0050832033,0.003650099
0.33291975,0.3974851,0.7001384
0.53734064,0.44779205,0.289468
0.02369386,0.00026756525,-0.018737972
-0.05447632,-0.024916887,-0.01587981
-0.033200562,-0.026943564,-0.014691651
0.0012293458,-0.010642111,0.020100266
-0.009490192,0.0074477196,0.0026412904
-0.009490192,0.009515196,0.00397864
0.0012293458,0.005810648,-0.008068979
0.0012293458,-0.0008575916,-8.4757805e-05
0.0012293458,-0.004505515,0.0021806061
0.00024557114,-0.003017664,0.0028763115
0.00024557114,0.0030406713,-0.0030072331
0.00024557114,0.00014293194,-0.008752465
0.00024557114,0.004217565,-0.007489741
0.00024557114,0.0019337535,-0.004775524
0.0012293458,-0.00079101324,-0.0029254556
0.0012293458,-0.004261911,-0.0040881634
0.0012293458,0.0027493238,0.012382656
0.0012293458,0.0024408102,-0.007829905
0.0012293458,-0.003394723,-0.0034476519
0.0012293458,-0.0038502216,-0.005063176
0.0012293458,0.0011987686,-0.004216492
0.0012293458,3.027916e-05,0.00048947334
0.0012293458,-0.0049372315,0.00011008978
0.0012293458,-0.002927363,-0.0021405816
0.0012293458,-0.005405128,-0.0035384893
0.0012293458,-0.004388869,-0.002072215
0.0012293458,-0.00016891956,-0.0001629591
0.0012293458,-8.946657e-05,0.0012552738
-0.0040255785,-0.0020835996,-0.0044159293
0.00020727515,-0.004445493,-0.0023376346
0.0012293458,-0.0031518936,-0.0060584545
0.0012293458,7.1167946e-05,-0.005485177
0.0012293458,-0.0020338893,-0.0031316876
0.0012293458,0.00085520744,-0.0038000941
0.0012293458,-0.0021064878,-0.0010281801
0.0012293458,0.0003156066,-0.0073871017
0.0012293458,-0.0017256141,-0.004945874
0.0012293458,-0.00074386597,-0.003270924
0.0012293458,-0.0027313828,-0.0015615821
0.0012293458,-0.0041855574,-0.010038078
0.0012293458,-0.001917243,-0.002546966
0.0012293458,-0.0017465949,0.00030851364
0.0012293458,0.0001244545,0.003347516
0.0012293458,-0.00039422512,-0.0015316606
0.0012293458,0.0013920069,0.007061541
0.0012293458,0.00074377656,0.0010001957
0.0012293458,0.0004208088,0.00029852986
0.0012293458,0.0011536181,0.0014767051
0.0012293458,-0.0072072744,0.0008866787
0.0012293458,-0.0039426684,-0.0032900572
0.0012293458,0.0012278855,0.002794981
0.0012293458,0.0013046265,0.001003176
0.0012293458,-0.0013956428,-0.010018945
0.0012293458,-0.0027766228,-0.0046266317
0.0012293458,-0.00018495321,-9.787083e-05
0.0012293458,3.296137e-05,0.0017136931
0.08508971,-0.0005751252,-0.004696667
-0.00018519163,-0.0019128919,-0.00093346834
-0.0008496642,-0.0029471517,-0.0078956485
-0.0019840598,0.00520128,-0.0031062365
9.521842e-05,-0.001954198,-0.0026890635
-0.0008496642,0.00050893426,-0.004109502
-0.0008496642,0.004001528,-0.0041647553
-0.0008496642,0.002783686,-0.0005617738
0.0012293458,-0.00042837858,0.0023594797
0.0012293458,0.010043442,0.06978449
-0.0008496642,0.009300858,-0.0010266304
0.0012293458,0.00022137165,-0.004129529
0.0012293458,0.0073359907,-0.0025640726
-0.0008496642,0.003494352,0.0018984973
-0.0008496642,-0.0032804012,0.0019984543
-0.0008496642,-0.0019481778,-0.0064384937
-0.0008496642,0.0008056164,0.0006469488
-0.0008496642,0.0023494065,-0.0059614778
-0.0008496642,0.002853185,2.7060509e-05
-0.005665183,0.017243087,0.015367359
0.0047207177,0.012801051,-0.0055239797
-0.007928848,0.04502794,-0.011204004
0.008630514,0.009227872,-0.01180768
-0.004088044,0.009448677,-0.014167309
-0.0008496642,0.00031727552,-0.0025962591
-0.0018335581,0.0022453964,-0.00086033344
-0.0008496642,0.00260064,0.00013539195
-0.0008496642,0.0013087988,6.2286854e-06
0.002911508,0.0010657012,-0.0014965534
-0.0015915632,0.0021120906,-0.0005261898
-0.0019840598,-0.0013941526,-0.00743109
-0.0008496642,0.0006326437,-0.0042146444
-0.0008496642,0.001603961,-0.00014007092
-0.0031669736,0.00066673756,-0.005911231
-0.0041508675,-0.00066512823,-0.0057401657
-0.0031669736,-0.00042927265,-0.0068114996
-0.0031669736,-0.002311647,-0.008901179
-0.0031669736,0.0008943379,-0.0025423765
-0.0031669736,0.0069144964,0.014933258
-0.0031669736,0.007783711,-0.00065749884
-0.0008496642,0.049141794,0.003861636
-0.0036205053,0.0070833266,-2.3245811e-05
-0.0036205053,0.005261719,-0.001668036
-0.0036205053,0.003895998,0.009798557
-0.0008496642,0.0019632876,-0.001222074
-0.0008496642,0.0006764233,-0.0017995834
-0.0008496642,0.001233995,-0.0005749464
-0.0008496642,0.0015975535,-0.002964437
-0.0008496642,-0.0014807582,0.004356265
-0.0008496642,0.00041240454,0.00041344762
-0.0008496642,0.00049355626,0.00041344762
-0.0008496642,-0.002206862,-0.012618005
-0.0008496642,-0.012791574,-0.007915556
-0.0018335581,-0.0058683157,0.017512232
-0.0008496642,-0.0044697523,0.021740794
-0.008903086,0.023293376,0.059426367
-0.054258466,0.20864785,0.06603834
0.018175066,-0.054496884,0.11650884
0.022626638,0.036595732,-0.045412004
-0.060555756,-0.015564561,-0.019884765
0.08746621,0.13167608,0.039666295
0.08554086,0.104328245,0.0017853379
0.0013900995,0.0040490925,-0.017962992
-0.015800118,0.018611878,0.022044659
0.007422447,-0.001204133,-0.0005976558
-0.019733608,-0.026214957,-0.010239303
-0.0018335581,-0.0010389686,-0.009403229
-0.0008496642,0.029590517,-0.0066295266
-0.018440247,0.00039976835,0.042350978
-0.020519376,0.033886373,0.030818403
-0.011569321,-0.0021182895,-0.0070231557
-0.0008496642,0.006087482,0.0041018426
-0.0008496642,0.0032356083,-0.000536263
-0.0008496642,0.0017499626,-0.0019739866
-0.0008496642,0.0029105246,-0.0009238124
-0.0008496642,0.0025864542,-0.0018450618
-0.0008496642,0.0019491017,8.147955e-05
-0.0008496642,0.0032271445,-0.0009050369
-0.0008496642,0.0040042102,0.0015209317
0.01660946,0.006234646,-0.005568564
0.01660946,0.013165027,0.01124686
0.01660946,0.0137296915,-0.0006646514
0.01660946,0.01515618,0.024852961
0.01660946,0.011784077,0.012132555
0.01660946,0.012282938,0.010410905
0.01660946,0.022049427,0.018798172
0.018559277,0.012097985,-0.0020183325
0.0124798715,0.0090559125,0.018930405
0.006558895,0.006215185,-0.0009383559
-0.0016374588,0.00612396,0.00058043003
-0.0016374588,0.0048114955,-0.00137496
-0.0016374588,0.013298333,0.014378369
-0.0008586049,0.038261026,0.004308492
-0.0008586049,0.007104188,-0.0009601116
0.000117212534,0.010889858,0.0070762634
-0.001008153,0.006886661,0.0011555254
-0.001008153,0.012602419,0.0039716065
-0.001008153,0.014410824,-0.00847435
-0.0019840598,0.001416415,0.0036953092
-0.0019840598,-0.0016824007,-0.005828023
-0.0008496642,0.003960699,0.014546931
-0.0019840598,0.003281176,0.0010635257
-0.0008496642,0.0023809671,-0.0011285543
-0.0008496642,0.00363639,-0.0046433806
-0.0008496642,0.011038452,-0.0031013489
-0.0008496642,0.01118359,-0.00086659193
-0.0008496642,0.018214762,0.008338869
-0.008815825,0.0064855814,0.006231308
-0.0008496642,0.008113354,0.0024332106
-0.005665183,0.012669444,0.01494959
0.004524857,0.009056151,0.004051596
0.0047207177,0.010368615,0.005602956
0.033738613,0.009305656,0.038145483
0.03471455,0.011767924,0.038145483
0.030729651,0.0076274276,0.03622508
-0.0027097464,-0.00019705296,0.012916058
-0.0062446594,0.00874421,0.024843574
0.0061897933,0.0029318333,0.005828589
0.007369578,0.0039609373,0.0026494265
0.0047670305,-0.0071846247,-0.013078928
-0.0018335581,-0.008397341,-0.021137774
-0.0018335581,-0.001206398,-0.008044004
-0.0041508675,-0.0056503415,-0.012827814
-0.0031669736,-0.011726558,-0.008852184
-0.0031669736,-0.0070557,-0.013799131
-0.0041508675,-0.0102850795,-0.0029581785
-0.0031669736,-0.00973171,-0.011130512
-0.0031669736,-0.008160472,-0.0088736415
-0.00045895576,-0.002825737,-0.001560092
-0.0041508675,-0.009666622,-0.006138742
-0.0037350059,0.014516592,0.0035941005
-0.0031669736,0.0026005805,-0.002929926
-0.0039458275,-9.7990036e-05,0.0003581643
-0.0039458275,0.00661096,-0.00811559
-0.002612412,0.0029420555,-0.0112320185
-0.002612412,0.011042148,-0.009300351
-0.0008496642,-0.0022550821,-0.0017771721
-0.0008496642,-0.008192658,-0.005042672
-0.0008496642,-0.0043617487,-0.004979968
0.0028626323,0.0054177046,-0.004285872
-0.0008496642,-0.006246567,-0.008605003
0.0028626323,0.0028364658,-0.004370928
0.037881494,0.009401083,-0.008040965
-0.0042226315,-0.0040522814,-0.005974412
-0.0008586049,-0.003303051,-0.014329612
-0.00057834387,-0.0020788908,-0.01469034
-0.0019840598,-0.004753351,-0.009661019
-0.0019840598,-0.007100761,-0.0074415803
-0.0008496642,-0.0051450133,-0.0044549704
-0.0008496642,-0.0059961677,-0.007439673
-0.0008496642,-0.005254686,-0.010597348
-0.0008496642,-0.005254686,-0.010974765
-0.0008496642,-0.005254686,-0.003522098
-0.0008496642,-0.0034235716,-0.0066156983
-0.0008496642,-0.00495404,-0.011741102
-0.0008496642,-0.005254686,-0.0078023076
-0.0008496642,-0.008854508,-0.0057225227
-0.0008496642,-0.008921444,-0.006744504
-0.0008496642,-0.010950744,-0.009901345
-0.0008496642,-0.009767771,-0.005134821
-0.0008496642,-0.010581434,-0.0066741705
-0.0018335581,-0.009623647,-0.007335663
-0.0018335581,-0.0076770186,-0.0022897124
-0.0018335581,-0.010425746,0.00444445
-0.0018335581,-0.012268424,-0.0019125938
-0.0018335581,-0.013461888,-0.003351748
-0.0008496642,-0.0030739903,-0.00050747395
-0.0008496642,-0.01161921,-0.008772552
-0.0018335581,-0.010817111,-0.0062616467
-0.0008496642,-0.009286642,0.0011519492
-0.0061609745,-0.0085837245,-0.009075344
-0.0029679537,-0.011776447,-0.0074513555
-0.0019840598,-0.011139095,-0.006033063
-0.0008496642,-0.01095593,-0.007382512
-0.0008496642,-0.0092794895,-0.007812917
-0.0008496642,-0.018697023,-0.0055652857
-0.0008496642,-0.005396962,-0.0068904757
-0.0016285181,0.0014648736,0.0034318268
0.0020837784,0.0075488687,0.29287422
-0.0016285181,0.16599447,0.004419625
-0.0016285181,-0.0023605227,-0.0008122921
-0.0016285181,0.006097585,-0.0020859241
-0.0016285181,0.008019596,-9.715557e-06
-0.0016285181,0.00014466047,-0.0046180487
0.0028626323,0.00851202,0.07825306
-0.0008496642,0.007096559,-0.0077127814
-0.0008496642,-0.001578331,-0.0027452111
-0.0008496642,-0.0009458661,-0.0007853508
-0.0008496642,-0.0009458661,0.02864635
-0.0008496642,-0.0014644861,-0.0042422414
-0.0008496642,-0.0039453506,-0.0054643154
-0.0008496642,-0.0026328564,-0.003712654
-0.0008496642,-0.0050489306,-0.007156074
-0.0008496642,-0.0022583604,-0.0044368505
-0.0008496642,-0.0036730766,-0.0044368505
-0.0008496642,0.0014438927,-0.0025435686
-0.0008496642,-0.0026328564,0.0049130917
-0.0008496642,-0.0031300783,0.0036956072
0.014002889,-0.0018875599,0.0050968826
-0.00045716763,-0.002162397,-0.0055282116
-0.0008496642,-0.0022583604,-0.0011916161
-0.0008496642,-0.0029403567,-0.0011859536
-0.0008496642,-0.0023218393,-0.0017563105
-0.0008496642,-0.0029403567,-0.0019890666
-0.0008496642,-0.0029403567,-0.0042328835
-0.0008496642,-0.0016278625,-0.0077419877
-0.0018335581,-0.0014075637,0.0017114878
-0.0018335581,0.00035244226,-0.0027375221
-0.0018335581,-0.0004416108,-0.0031613708
-0.0041508675,-0.0017017126,-0.0054804683
-0.0041508675,0.00035244226,-0.0052573085
0.03488809,0.018083185,-0.008995593
0.032591045,-0.037536383,-0.026725948
0.06803414,-0.018163264,-0.0018208027
0.083220094,-0.0061683655,-0.0027935505
0.06274375,0.027440429,0.023445398
0.07203677,0.04904923,0.03643921
0.035342038,0.014551908,0.04630071
0.03182876,0.015144736,0.029910684
0.023907363,0.045638055,0.0394274
0.030517906,0.06106162,0.03380409
0.030517906,0.06106162,0.050454795
0.030517906,0.0394077,0.023658186
0.030517906,0.040111244,0.03739527
0.030517906,0.038761288,0.026351124
0.053907245,0.040854692,0.028050363
0.02521646,0.050529927,0.019842356
0.031106293,0.06090033,0.059697747
0.026500195,0.038764536,0.005179465
0.027225643,0.033284456,0.023349136
0.019948184,0.059589148,0.013679981
0.031106293,0.06862405,0.011942685
0.013130516,0.01968655,0.018419892
-0.0039756894,0.0044312477,0.010502607
0.027210057,0.016072005,0.019669473
0.0077207685,0.01772073,0.0003863275
0.006426662,0.013934523,0.0050216615
0.0014350414,-0.00091713667,0.0013899207
-0.0121103525,-0.0014961362,0.007433504
-0.00022691488,0.019505084,-0.004565954
0.13429087,0.015752047,-0.009759486
-0.0107732415,0.017794967,0.015184879
0.014479905,0.025018722,0.0018616915
0.0014350414,0.021064937,0.006001681
0.0014350414,-0.00091713667,-0.0056338906
-0.0107732415,0.007362157,0.0017486811
0.0011102259,0.023741156,0.0016669929
-0.011934578,0.016944975,-0.0063370466
-0.01502949,0.01142323,0.0010410249
-0.01502949,0.020875901,-0.0026578903
0.0011102259,0.014877617,-0.012868345
0.0014350414,0.009740114,0.012985021
-0.01502949,0.012421638,0.0019287765
-0.01502949,0.019920975,0.0037775338
-0.010597467,0.032105625,0.01659435
0.0014350414,0.026192933,-0.011866212
-0.01502949,-0.0013421774,-0.00067692995
-0.01502949,0.009039491,-0.0015864968
-0.011934578,-0.0065605044,-0.023013055
0.0031675994,0.07764971,0.025960833
-0.0028292537,0.0602538,0.04742989
-0.025717974,0.003309846,0.0077868104
-0.01972127,-0.00027561188,-0.001234889
0.0014350414,-0.01445353,-0.015951395
-0.01502949,-0.0041682124,0.0019599795
-0.024142742,0.0288288,-0.0018128753
-0.024142742,0.024676383,0.0062358975
0.0014350414,-0.00032514334,-0.013221085
-0.016366601,-0.0054896474,0.011542201
-0.015808344,0.0048701465,0.022782952
-0.029177845,0.008794814,0.01925674
-0.007130742,0.0030574799,0.04246688
-0.013398647,0.009896666,0.06029761
0.0016320944,0.011277288,0.009495527
-0.00546962,0.017825127,-0.008594036
0.007900119,0.027237684,-0.0044338703
-0.015808344,0.009287477,-0.018543601
-0.024186254,0.003446281,-0.012433648
-0.007721901,0.014781982,0.0058948994
0.006426662,-0.0044927597,0.001400888
-0.009756148,0.08724153,-0.009874225
0.11024904,-0.03572184,-0.10226226
-0.00032025576,0.0859009,0.036278486
0.0814431,0.008711189,-0.02034229
0.1143159,0.049720615,0.026492149
0.08581293,0.103779465,0.01752612
0.0080628395,0.09847584,0.012290359
0.034530044,0.022759289,0.032931894
-0.00036495924,0.041332155,0.046824396
0.0026125908,0.011415213,0.03314519
0.006177187,0.012968987,-0.012524486
-0.05504203,-0.006452322,-0.025182784
-0.06663257,-0.033030152,-0.01837182
-0.0034393072,0.11152071,0.06409907
0.014013886,0.12317264,0.0028959215
-0.03133911,0.05655071,-0.021969557
0.12078169,-0.0026223063,0.017915308
0.011079341,-0.035205662,0.0020220578
-0.046185493,0.011422485,0.011043102
0.021347255,-0.05289507,0.0013884306
0.021347255,-0.014455557,0.026038617
-0.008222461,-0.011238158,0.006205976
0.013588905,0.030870348,0.05712211
0.07420039,0.080863655,0.11708245
0.0189341,0.030238807,0.033898056
0.0060533583,0.039209604,0.11449623
-0.009487867,0.029653579,0.044597507
-0.009487867,0.03753993,0.0788371
0.03161171,0.2574564,0.657437
0.074521184,0.54859126,0.9501257
0.54484135,0.7204994,0.9135499
0.3341618,0.23390007,1.0777352
0.07710704,0.08586952,0.18147638
0.109074116,0.04472086,0.35215682
0.06889489,0.0027555823,0.59651685
0.04830277,0.009921521,0.54858327
0.044295073,0.026910812,0.5432006
0.04331115,0.01943788,0.28574538
0.04800737,0.02988267,0.2908341
0.044295073,0.02008304,0.2992055
0.04699081,0.016019344,0.28602487
0.06286523,0.16207948,0.2786058
0.07041979,0.009670734,0.28216213
0.06112933,0.011562467,0.2803055
0.056364447,0.2817347,0.027041852
0.062086344,0.02063492,0.01103133
-0.0018004775,0.011076152,0.024161339
0.0065059066,0.015583485,-0.0002552271
0.0062690973,0.008640647,0.09328374
0.0019946098,0.11982575,0.014366567
-0.0001372695,0.010312885,0.034870952
0.0018371046,0.119668126,-0.004807532
0.0026681423,0.037136674,0.0014261901
-0.002308607,0.012824893,0.011805683
9.000301e-06,0.03898716,-0.0033149123
0.0009925365,0.14145714,0.0009869039
0.0009925365,0.14834344,0.0005199015
0.0012293458,0.018644959,0.009739846
0.0063498616,0.018753111,0.0011920035
0.0063498616,0.022524238,0.28814942
0.0009925365,0.19058156,0.019499987
0.59928846,0.12616825,0.010486007
0.0047520995,0.039221942,-0.0012938976
0.00027999282,0.028669626,0.059313655
0.0015006363,0.033370733,0.061364204
0.003807366,0.021125644,0.051154107
9.521842e-05,0.018437535,0.005404234
-0.00018519163,0.025412112,0.0051091015
9.521842e-05,0.024288952,0.0128623545
9.521842e-05,0.017681748,0.007512361
9.521842e-05,0.023041248,0.022686064
9.521842e-05,0.017717183,0.014741659
0.0012293458,0.028569669,0.0047884583
0.00024557114,0.029985994,0.008733183
0.00024557114,0.017804146,0.02802813
0.00024557114,0.01607731,-0.006055236
0.00024557114,0.021008134,-0.0024359822
0.0012293458,0.013084441,0.00061026216
0.0012293458,0.011923969,-0.0018137693
0.00024557114,0.01602,0.012450367
0.00024557114,0.013115138,0.011541396
0.00024557114,0.0023864806,0.008267224
0.00024557114,0.009125948,-0.004763782
0.00024557114,0.004576117,-0.0031036139
0.00024557114,0.0030886233,-0.0056726336
0.00024557114,0.0017100573,-0.007876456
0.00024557114,0.0035540462,-0.006235063
0.00024557114,0.0030699372,-0.0029895902
0.0012293458,0.0018897653,-0.0010324717
0.0012293458,0.0029682815,0.004445195
0.01299417,0.08537015,0.088739336
0.00753808,0.0041621327,0.0018698871
0.003878206,0.00041991472,-0.004101932
0.003878206,0.008807659,-0.006124139
0.0012293458,0.008503288,-0.010173321
0.0012293458,0.005240828,-0.0040903687
0.0012293458,0.0060766935,-0.001977861
0.0012293458,0.0064234138,-0.0024763942
0.0004504919,0.013840824,0.010964394
0.0041972995,0.015435636,0.021193743
0.0041972995,0.017825037,-0.005633414
0.0041972995,0.12575108,-0.02188015
0.0004504919,0.0037060678,0.012086123
0.0004504919,0.009423494,-0.0024906993
0.0004504919,0.010452598,-0.003051281
0.0004504919,0.0057130754,-0.008696914
-0.0016285181,0.01004222,0.007946432
-0.0002464056,0.008673906,-0.0076643825
-0.0010864735,0.005797118,-0.0015715361
-0.0010864735,0.0008997023,-0.005233586
0.0005323291,0.0045922995,0.017083585
0.0005323291,0.0133262575,0.029699951
-0.0008496642,0.006643802,0.051982313
-0.0010864735,0.00747627,-0.0028945208
-0.0010864735,-0.00012397766,0.0018340349
0.0005323291,-0.0009523034,0.00064727664
0.0005323291,-0.0039729476,-0.0007735491
-0.0008496642,0.0031085908,0.004129797
0.00813061,0.011892945,0.0014202297
-0.00045716763,0.0013380349,-0.0013596416
-0.0008496642,0.0010428131,0.00342983
-0.0008496642,0.001013726,-0.005934298
0.0028626323,0.0023862422,-0.00050383806
-0.0008496642,-0.0037840605,-0.0047203302
-0.0008496642,-0.007378459,-0.008021772
-0.0008496642,-0.003997445,0.0005701184
-0.0008496642,-0.001993239,-0.003829956
-0.0008496642,-0.004316807,-0.006223321
-0.0008496642,-0.000420928,0.0019681454
-0.0008496642,-0.0027962923,-0.00086832047
-0.0008496642,-0.0052131414,0.0007445812
-0.0008496642,-0.0060268044,-0.0066333413
-0.0008496642,9.4771385e-05,-0.0028712153
0.0005323291,0.0033282638,0.004618287
0.0005323291,-1.9788742e-05,-0.0013913512
0.0005323291,0.0015106797,-0.0066150427
-0.0008496642,0.0024796426,0.0002772212
-0.0008496642,-0.0013772249,-0.0015156865
-0.0008496642,-0.0019738674,-0.00085037947
-0.0008496642,0.0014677644,0.004021138
-0.0008496642,-0.002063334,0.0007356107
-0.0008496642,0.0017937422,0.00011074543
-0.0008496642,0.0027587116,0.0020673573
-0.0008496642,-0.0017799139,0.0005799234
-0.0008496642,-0.0028625727,0.056303114
-0.0008496642,0.0027148724,0.010127932
0.023705304,0.0041650534,0.001940459
-0.0015915632,0.002478063,-0.0012564659
-0.0008496642,-0.00036346912,0.0010615587
-0.0008496642,-0.002935946,-0.0049214363
-0.0008496642,0.0017399788,-0.00491935
-0.0008496642,0.0010707378,-0.00055766106
-0.0008496642,0.0011171997,-0.0025172234
0.0028626323,0.0074021816,-0.0023020506
-0.0008496642,0.0013753772,0.003586173
-0.0008496642,0.010594994,0.0008200109
0.002625823,-0.0002796054,0.011525899
-0.0010864735,-0.003616929,0.011755049
0.0005323291,-0.0024590492,-0.0026521087
0.0028626323,0.004630953,-0.0011726022
-0.0008496642,0.00061139464,0.0024657547
-0.0008496642,0.0050670207,0.0018661618
-0.0008496642,0.0057199,-0.0018527508
-0.0008496642,-0.00092720985,0.0010955632
-0.0008496642,0.00011366606,-0.006392896
-0.0008496642,-0.0019279718,-0.007342458
-0.0008496642,-0.0017459393,0.0043288767
-0.0008496642,-0.001879394,0.0015665591
-0.0008496642,-0.0023235083,-0.0027104616
-0.0008496642,-0.0043331385,-0.0042445064
-0.0008496642,-0.002763331,-0.0051519275
-0.0008496642,-0.004306853,-0.003645599
-0.0008496642,-0.0052793026,-0.0021147728
-0.0008496642,-0.002434373,-0.0036011338
0.11649606,0.008051962,-0.0004606843
0.007254958,0.00976643,-0.0047674775
0.0007277727,0.011269033,0.0062784255
0.005608976,0.01261121,0.009007245
0.00012630224,0.006630987,0.013052225
-0.0008496642,0.0046411753,0.0019023418
-0.0008496642,-0.001798749,-0.0020549893
-0.0008496642,0.001990199,-0.001729846
-0.0008496642,-0.0030635,-0.008817971
-0.0008496642,-0.0019241571,-0.004956603
-0.0008496642,-0.00021004677,0.002663225
0.0005323291,0.002018869,-0.0044670105
-0.0008496642,-0.007156372,-0.0003027916
-0.00042414665,0.005963087,0.0049634874
-0.00042414665,0.0012609661,-0.0006175041
0.0011946559,0.0007721782,-0.0053087473
-0.000187397,0.0043102503,-0.0060482025
-0.000187397,0.0024455488,-0.00052684546
-0.000187397,0.0043078363,-0.001959145
-0.000187397,0.09221792,0.059981495
-0.000187397,0.09352699,0.061477423
-0.000187397,0.09304589,0.059710294
-0.000187397,0.09356448,0.05896762
-0.000187397,0.09340799,0.06138289
-0.000187397,0.002090305,-0.0041120052
-0.000187397,0.0004569888,-0.0027054548
-0.000187397,-0.0017947555,-0.0016485453
-0.000187397,0.0018491149,0.0021607578
0.003573835,-0.00046741962,0.0013589859
0.00020512938,-0.0016904473,-0.0027951002
-0.000187397,-0.00014275312,-0.008607864
0.0024613738,0.0054376423,-0.0016480684
0.0024613738,-0.0047343373,-0.0058561563
0.0024613738,-0.001372695,-0.0046263337
-0.000187397,-0.004873693,-0.0053644776
-0.000187397,-0.004204333,-0.005545318
-0.000187397,0.0034692585,-0.00509876
-0.0011712909,0.007085234,-0.0065170527
-0.00042414665,-0.0015070438,-0.010135293
-0.00042414665,0.00034993887,0.11449841
-0.00042414665,-0.0037300587,-0.0062206388
-0.00042414665,-0.003659904,-0.0008844137
0.0011946559,0.0031242073,-0.0009779334
0.0011946559,-0.00232625,-0.0024110675
0.0011946559,-0.0011734366,0.005327046
-0.00042414665,-0.0023958087,0.0016219318
-0.00042414665,-0.0006005764,-0.0040549636
-0.000187397,-0.0034555793,-0.00612396
